Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"0017","W912JC07D5317","3","0","DO Delivery Order","$0.00","Jan 25, 2013",,"2100","DEPT OF THE ARMY","W7M9 USPFO ACTIVITY KS ARNG","S","Z2BG","REPAIR OR ALTERATION OF ELECTRONIC AND COMMUNICATIONS FACILITIES","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","799064659","SBA CONSTRUCTION COMPANY INCORPORATED","WICHITA","KS","672132938","799064659","SBA CONSTRUCTION COMPANY",,,
"0017","W912JC07D5317","4","0","DO Delivery Order","$1,020.00","Mar 19, 2013",,"2100","DEPT OF THE ARMY","W7M9 USPFO ACTIVITY KS ARNG","S","Z2BG","REPAIR OR ALTERATION OF ELECTRONIC AND COMMUNICATIONS FACILITIES","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","799064659","SBA CONSTRUCTION COMPANY INCORPORATED","WICHITA","KS","672132938","799064659","SBA CONSTRUCTION COMPANY",,,
"0018","N6600199D5016","0","0","DO Delivery Order","$27,346.00","Sep 16, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0018","W912JC07D5317","0","0","DO Delivery Order","$47,877.00","Jul 28, 2012",,"2100","DEPT OF THE ARMY","W7M9 USPFO ACTIVITY KS ARNG","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","799064659","SBA CONSTRUCTION COMPANY INCORPORATED","WICHITA","KS","672132938","799064659","SBA CONSTRUCTION COMPANY",,,
"0018","W912JC07D5317","1","0","DO Delivery Order","$0.00","Oct 24, 2012",,"2100","DEPT OF THE ARMY","W7M9 USPFO ACTIVITY KS ARNG","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","799064659","SBA CONSTRUCTION COMPANY INCORPORATED","WICHITA","KS","672132938","799064659","SBA CONSTRUCTION COMPANY",,,
"0018","N6600199D5016","2","0","DO Delivery Order","$34,994.00","Dec 10, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0018","W912JC07D5317","2","0","DO Delivery Order","$0.00","Dec 6, 2012",,"2100","DEPT OF THE ARMY","W7M9 USPFO ACTIVITY KS ARNG","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","799064659","SBA CONSTRUCTION COMPANY INCORPORATED","WICHITA","KS","672132938","799064659","SBA CONSTRUCTION COMPANY",,,
"0018","W912JC07D5317","3","0","DO Delivery Order","$0.00","Jan 8, 2013",,"2100","DEPT OF THE ARMY","W7M9 USPFO ACTIVITY KS ARNG","S","Z2AA","REPAIR OR ALTERATION OF OFFICE BUILDINGS","236220","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION","799064659","SBA CONSTRUCTION COMPANY INCORPORATED","WICHITA","KS","672132938","799064659","SBA CONSTRUCTION COMPANY",,,
"0018","N6600199D5016","5","0","DO Delivery Order","$4,102.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0019","N6600199D5016","0","0","DO Delivery Order","$27,348.00","Sep 16, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0019","N6600199D5016","1","0","DO Delivery Order","$885.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0020","N6600199D5016","0","0","DO Delivery Order","$89,834.00","Sep 16, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0020","N6600199D5016","4","0","DO Delivery Order","$5,804.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0021","N6600199D5016","0","0","DO Delivery Order","$55,414.00","Sep 21, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0021","N6600199D5016","2","0","DO Delivery Order","$16,796.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0022","N6600199D5016","0","0","DO Delivery Order","$83,709.00","Sep 1, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0023","N6600199D5016","0","0","DO Delivery Order","$46,678.00","Sep 14, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0023","N6600199D5016","3","0","DO Delivery Order","$116.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0024","N6600199D5016","0","0","DO Delivery Order","$61,992.00","Sep 16, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0024","N6600199D5016","1","0","DO Delivery Order","$74,835.00","Sep 30, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0024","N6600199D5016","5","0","DO Delivery Order","$7,919.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0025","N6600199D5016","0","0","DO Delivery Order","$117,228.00","Oct 5, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0026","N6600199D5016","0","0","DO Delivery Order","$173,951.00","Sep 22, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0028","N6600199D5016","0","0","DO Delivery Order","$99,998.00","Dec 10, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0028","N6600199D5016","1","0","DO Delivery Order","$94,901.00","Apr 4, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0029","N6600199D5016","0","0","DO Delivery Order","$51,984.00","Jan 7, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0029","N6600199D5016","2","0","DO Delivery Order","$283.00","Nov 22, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0030","N6600199D5016","0","0","DO Delivery Order","$54,992.00","Jan 11, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0030","N6600199D5016","4","0","DO Delivery Order","$292.00","Nov 22, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0031","N6600199D5016","0","0","DO Delivery Order","$144,979.00","Dec 15, 1999",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0031","N6600199D5016","1","0","DO Delivery Order","$25,505.00","Jul 13, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0031","N6600199D5016","2","0","DO Delivery Order","$899.00","Nov 22, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0035","N6600199D5016","0","0","DO Delivery Order","$39,999.00","Jan 19, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0035","N6600199D5016","2","0","DO Delivery Order","$99,990.00","Sep 12, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0035","N6600199D5016","5","0","DO Delivery Order","$5,249.00","Nov 22, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0037","N6600199D5016","0","0","DO Delivery Order","$57,930.00","Feb 14, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0039","N6600199D5016","0","0","DO Delivery Order","$124,447.00","Mar 23, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0040","N6600199D5016","0","0","DO Delivery Order","$51,979.00","Mar 31, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0040","N6600199D5016","1","0","DO Delivery Order","$49,941.00","Jul 12, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0041","N6600199D5016","0","0","DO Delivery Order","$49,817.00","Mar 15, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0041","N6600199D5016","2","0","DO Delivery Order","$844.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0042","N6600199D5016","0","0","DO Delivery Order","$703,852.00","May 26, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0042","N6600199D5016","1","0","DO Delivery Order","-$175,863.00","Aug 31, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0042","N6600199D5016","4","0","DO Delivery Order","$1,630.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0044","N6600199D5016","0","0","DO Delivery Order","$81,970.00","Apr 4, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0044","N6600199D5016","1","0","DO Delivery Order","$841.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0046","N6600199D5016","0","0","DO Delivery Order","$56,466.00","Mar 23, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0046","N6600199D5016","1","0","DO Delivery Order","$666.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0047","N6600199D5016","0","0","DO Delivery Order","$41,885.00","May 12, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0047","N6600199D5016","2","0","DO Delivery Order","$190.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0048","N6600199D5016","0","0","DO Delivery Order","$26,403.00","May 4, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0048","N6600199D5016","2","0","DO Delivery Order","$305.00","Nov 23, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0049","N6600199D5016","0","0","DO Delivery Order","$125,416.00","May 16, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0049","N6600199D5016","2","0","DO Delivery Order","$79,415.00","Aug 7, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0049","N6600199D5016","3","0","DO Delivery Order","-$10,142.00","Nov 29, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"004H1199703D5704H178370",,"0","0","DCA Definitive Contract","$1,000.00","Mar 15, 1997",,"1226","FOREST SERVICE","DEPT OF AGRIC/FOREST SERVICE","S","X127","LEASE-RENT OF ELCT & COMM SYS FAC",,,"960053627","SBA PROPERTIES, INC.","BOCA RATON","FL","334861010","960053627","SBA LEASING, INC",,,
"004H1199703D5704H178370",,"SLA2","0","DCA Definitive Contract","$1,000.00","Mar 15, 2002",,"1226","FOREST SERVICE","DEPT OF AGRIC/FOREST SERVICE","S","X127","LEASE-RENT OF ELCT & COMM SYS FAC","531190","LESSORS OF OTHER REAL ESTATE PROPERTY","960053627","SBA LEASING, INC","BOCA RATON","FL","334872797","960053627","SBA LEASING, INC",,,
"0050","N6600199D5016","0","0","DO Delivery Order","$80,000.00","May 24, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0050","N6600199D5016","1","0","DO Delivery Order","$1,369.00","Nov 29, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0051","N6600199D5016","0","0","DO Delivery Order","$496,489.00","Jun 29, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0051","N6600199D5016","2","0","DO Delivery Order","$892.00","Nov 29, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0052","N6600199D5016","0","0","DO Delivery Order","$49,959.00","Jun 29, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0052","N6600199D5016","1","0","DO Delivery Order","$435.00","Nov 29, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0053","N6600199D5016","0","0","DO Delivery Order","$49,736.00","Sep 14, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0053","N6600199D5016","4","0","DO Delivery Order","-$663.00","Nov 29, 2004",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0056","N6600199D5016","0","0","DO Delivery Order","$95,982.00","Sep 27, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0056","N6600199D5016","4","0","DO Delivery Order","-$334.00","Jan 25, 2005",,"1700","DEPT OF THE NAVY","NIWC PACIFIC","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0058","N6600199D5016","0","0","DO Delivery Order","$92,667.00","Aug 28, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0059","N6600199D5016","0","0","DO Delivery Order","$67,944.00","Aug 28, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0060","N6600199D5016","0","0","DO Delivery Order","$49,976.00","Sep 29, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES",,,"119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0061","N6600199D5016","0","0","DO Delivery Order","$134,749.00","Dec 7, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","541330","ENGINEERING SERVICES","119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0062","N6600199D5016","0","0","DO Delivery Order","$60,000.00","Dec 8, 2000",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","541330","ENGINEERING SERVICES","119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0062","N6600199D5016","1","0","DO Delivery Order","$75,000.00","Feb 13, 2001",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","541330","ENGINEERING SERVICES","119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
"0062","N6600199D5016","2","0","DO Delivery Order","$100,000.00","May 11, 2001",,"1700","DEPT OF THE NAVY","SPACE AND NAVAL WARFARE SYSTEMS","S","R408","PROGRAM MANAGEMENT/SUPPORT SERVICES","541330","ENGINEERING SERVICES","119076719","INTEGRATED SYSTEMS CONTROL, IN","VIRGINIA BEACH","VA","23462","119076719","INTEGRATED SYS SBA",,,
